"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0G810","2020-03-10 00:00:00","26.000","182.000","1.300","24.500","0.870","1006.500","","0.500","-99.000","-99.000","-99.000","32.000","","20.200",""
"C0U650","2020-03-10 00:00:00","442.000","277.000","1.200","19.700","0.910","958.700","","0.000","-99.000","-99.000","-99.000","26.400","","17.800",""
"C0D660","2020-03-10 00:00:00","65.000","245.000","4.900","24.400","0.750","1001.000","","1.000","11.200","242.000","","24.400","","19.100",""
"C0E540","2020-03-10 00:00:00","32.000","223.000","3.500","24.900","0.760","1005.900","","0.000","-99.000","-99.000","-99.000","29.600","","18.600",""
"C0W170","2020-03-10 00:00:00","42.000","306.000","2.200","16.900","0.970","1004.300","","4.000","-99.000","-99.000","-99.000","19.300","","13.000",""
"C0Z150","2020-03-10 00:00:00","27.000","233.000","1.700","23.400","0.940","1005.000","","0.000","-99.000","-99.000","-99.000","27.500","","19.100",""
"C0S840","2020-03-10 00:00:00","22.000","306.000","1.000","25.400","0.690","1008.600","","0.000","-99.000","-99.000","-99.000","30.100","","20.300",""
"C0H9A0","2020-03-10 00:00:00","1595.000","255.000","0.900","15.900","0.710","845.000","","0.000","-99.000","-99.000","-99.000","24.700","","11.200",""
"C0Z300","2020-03-10 00:00:00","182.000","152.000","0.600","20.500","0.990","988.700","","0.000","-99.000","-99.000","-99.000","30.400","","19.900",""
"C0G730","2020-03-10 00:00:00","27.000","191.000","2.100","23.900","0.920","1008.200","","0.000","-99.000","-99.000","-99.000","30.000","","19.200",""
"C0V730","2020-03-10 00:00:00","33.000","296.000","0.800","25.400","0.880","1008.200","","0.000","-99.000","-99.000","-99.000","28.700","","22.400",""
"C0SA00","2020-03-10 00:00:00","466.000","287.000","2.500","23.600","0.590","956.300","","0.000","-99.000","-99.000","-99.000","31.000","","17.400",""
"C0S900","2020-03-10 00:00:00","27.000","276.000","6.000","25.400","0.820","1008.500","","0.000","-99.000","-99.000","-99.000","27.500","","23.000",""
"C0E610","2020-03-10 00:00:00","850.000","212.000","1.100","18.900","0.820","916.500","","0.500","-99.000","-99.000","-99.000","25.200","","16.700",""
"C0V610","2020-03-10 00:00:00","22.000","254.000","1.700","25.100","0.840","1008.700","","0.000","-99.000","-99.000","-99.000","27.500","","21.100",""
"C0Z310","2020-03-10 00:00:00","59.000","349.000","0.800","22.600","0.990","1001.300","","0.000","-99.000","-99.000","-99.000","27.500","","20.000",""
"C0S700","2020-03-10 00:00:00","507.000","320.000","2.900","24.000","0.500","953.100","","0.000","-99.000","-99.000","-99.000","30.600","","16.500",""
"C0T9G0","2020-03-10 00:00:00","605.000","283.000","0.500","19.500","0.990","942.700","","0.000","-99.000","-99.000","-99.000","26.700","","17.900",""
"C0U520","2020-03-10 00:00:00","517.000","234.000","0.900","18.300","0.990","952.700","","0.500","-99.000","-99.000","-99.000","27.000","","15.900",""
"C0E750","2020-03-10 00:00:00","62.000","231.000","3.900","25.100","0.710","1000.400","","0.000","-99.000","-99.000","-99.000","30.100","","18.800",""
"C0G660","2020-03-10 00:00:00","27.000","163.000","0.700","24.000","0.940","1008.600","","0.000","-99.000","-99.000","-99.000","32.300","","19.700",""
"C0W140","2020-03-10 00:00:00","21.000","189.000","1.900","19.600","0.950","1008.300","","0.000","-99.000","-99.000","-99.000","25.100","","15.600",""
"C0U720","2020-03-10 00:00:00","1260.000","270.000","3.800","21.300","0.710","882.600","","0.000","-99.000","-99.000","-99.000","25.500","","13.400",""
"C0R690","2020-03-10 00:00:00","248.000","305.000","2.600","22.500","0.930","982.200","","0.000","8.600","303.000","","26.200","","20.600",""
"C0X150","2020-03-10 00:00:00","18.000","198.000","0.600","25.700","0.820","1010.600","","0.000","-99.000","-99.000","-99.000","29.500","","20.700",""
"C0Z050","2020-03-10 00:00:00","830.000","307.000","0.300","19.800","0.630","918.600","","0.000","-99.000","-99.000","-99.000","25.800","","14.700",""
"C0I490","2020-03-10 00:00:00","1601.000","244.000","7.600","14.000","0.990","840.200","","0.000","-99.000","-99.000","-99.000","23.200","","11.300",""
"C0I090","2020-03-10 00:00:00","910.000","274.000","0.600","18.400","1.000","911.600","","0.000","-99.000","-99.000","-99.000","27.200","","15.800",""
"C0X240","2020-03-10 00:00:00","394.000","163.000","0.300","21.300","0.820","967.600","","0.000","-99.000","-99.000","-99.000","30.200","","17.800",""
"C0S990","2020-03-10 00:00:00","409.000","246.000","3.900","23.400","0.720","964.400","","0.000","-99.000","-99.000","-99.000","26.300","","21.100",""
"C0E850","2020-03-10 00:00:00","104.000","243.000","3.300","25.300","0.670","996.100","","0.000","-99.000","-99.000","-99.000","27.300","","17.800",""
"C0T9B0","2020-03-10 00:00:00","558.000","186.000","1.300","20.500","0.920","946.600","","0.000","-99.000","-99.000","-99.000","24.700","","18.000",""
"C0G650","2020-03-10 00:00:00","34.000","157.000","2.000","24.700","0.940","1006.700","","0.000","-99.000","-99.000","-99.000","33.000","","20.200",""
"C0K580","2020-03-10 00:00:00","26.000","197.000","1.800","23.800","0.990","1009.200","","0.000","-99.000","-99.000","-99.000","31.500","","19.700",""
"C0X050","2020-03-10 00:00:00","25.000","158.000","1.300","24.100","0.900","1007.300","","0.000","-99.000","-99.000","-99.000","31.300","","19.100",""
"CM0100","2020-03-10 00:00:00","25.000","287.000","2.800","24.200","0.760","1005.600","","1.000","-99.000","-99.000","-99.000","24.500","","19.600",""
"CM0130","2020-03-10 00:00:00","11.000","208.000","3.700","25.300","0.760","1010.700","","0.000","-99.000","-99.000","-99.000","26.900","","21.300",""
"C0W110","2020-03-10 00:00:00","16.000","21.000","0.900","16.100","0.960","1008.500","","3.500","-99.000","-99.000","-99.000","21.800","","13.400",""
"C0R670","2020-03-10 00:00:00","26.000","320.000","2.100","25.300","0.810","1009.300","","0.000","-99.000","-99.000","-99.000","27.200","","22.700",""
"C0X120","2020-03-10 00:00:00","28.000","156.000","1.600","25.000","0.830","1009.100","","0.000","-99.000","-99.000","-99.000","29.300","","20.500",""
"C0R100","2020-03-10 00:00:00","1006.000","23.000","1.200","17.200","0.920","901.900","","0.000","-99.000","-99.000","-99.000","25.000","","15.700",""
"C0C700","2020-03-10 00:00:00","151.000","271.000","3.000","21.900","0.940","991.400","","3.000","-99.000","-99.000","-99.000","23.900","","19.000",""
"C0W130","2020-03-10 00:00:00","18.000","162.000","3.600","23.300","0.910","1007.200","","0.000","-99.000","-99.000","-99.000","25.900","","21.200",""
"C0F9R0","2020-03-10 00:00:00","20.000","210.000","2.000","24.500","1.000","1008.800","","0.000","-99.000","-99.000","-99.000","29.900","","19.100",""
"C0V660","2020-03-10 00:00:00","25.000","257.000","0.600","25.300","0.820","1008.800","","0.000","-99.000","-99.000","-99.000","28.600","","21.200",""
"C0C590","2020-03-10 00:00:00","72.000","244.000","2.600","22.200","0.950","999.500","","5.000","-99.000","-99.000","-99.000","23.400","","18.000",""
"C0I520","2020-03-10 00:00:00","3860.000","189.000","7.100","0.400","0.900","638.500","","-99.000","16.500","203.000","","1.400","","-2.300",""
"C0M790","2020-03-10 00:00:00","15.000","203.000","1.300","23.700","0.850","1008.400","","0.000","-99.000","-99.000","-99.000","30.500","","19.900",""
"C0R130","2020-03-10 00:00:00","1040.000","261.000","3.100","18.300","0.870","895.500","","0.000","-99.000","-99.000","-99.000","25.300","","16.200",""
"C0AH30","2020-03-10 00:00:00","755.000","277.000","6.200","19.100","1.000","924.100","","0.500","13.600","261.000","","23.000","","17.500",""
"C0X170","2020-03-10 00:00:00","50.000","79.000","0.800","24.100","0.890","1005.300","","0.000","-99.000","-99.000","-99.000","30.200","","20.300",""
"C0K291","2020-03-10 00:00:00","8.000","165.000","1.100","24.100","0.920","1010.300","","1.000","-99.000","-99.000","-99.000","28.300","","19.800",""
"C0D480","2020-03-10 00:00:00","223.000","147.000","1.700","22.200","0.870","982.100","","1.500","-99.000","-99.000","-99.000","23.400","","17.300",""
"C0F0C0","2020-03-10 00:00:00","983.000","192.000","2.100","17.400","0.990","902.800","","1.500","-99.000","-99.000","-99.000","25.600","","15.200",""
"C0U860","2020-03-10 00:00:00","5.000","295.000","1.800","24.100","0.790","1006.800","","0.000","-99.000","-99.000","-99.000","27.900","","19.400",""
"C0UA50","2020-03-10 00:00:00","808.000","300.000","0.300","17.100","1.000","918.800","","0.000","-99.000","-99.000","-99.000","25.800","","16.200",""
"C0X320","2020-03-10 00:00:00","30.000","151.000","2.400","23.500","0.850","1007.000","","0.000","-99.000","-99.000","-99.000","31.500","","18.400",""
"C0T960","2020-03-10 00:00:00","120.000","172.000","0.300","21.100","0.990","994.400","","0.000","-99.000","-99.000","-99.000","29.700","","17.600",""
"C0SA80","2020-03-10 00:00:00","136.000","251.000","1.800","26.400","0.570","993.100","","0.000","-99.000","-99.000","-99.000","31.700","","19.500",""
"C0E780","2020-03-10 00:00:00","160.000","231.000","1.100","24.100","0.770","991.000","","0.000","-99.000","-99.000","-99.000","30.800","","18.700",""
"C0F9Q0","2020-03-10 00:00:00","149.000","183.000","1.800","24.100","0.810","992.600","","0.000","-99.000","-99.000","-99.000","30.600","","19.100",""
"C0F9X0","2020-03-10 00:00:00","166.000","203.000","3.800","23.300","0.930","991.300","","0.000","-99.000","-99.000","-99.000","29.300","","18.600",""
"C0F0D0","2020-03-10 00:00:00","3171.000","177.000","1.600","4.900","1.000","695.200","","2.000","-99.000","-99.000","-99.000","8.800","","2.500",""
"C0S730","2020-03-10 00:00:00","110.000","241.000","9.000","25.000","0.790","994.600","","0.000","16.100","243.000","","26.100","","22.000",""
"C0T790","2020-03-10 00:00:00","2830.000","274.000","2.800","7.200","0.980","723.500","","2.500","13.600","282.000","","11.600","","7.200",""
"C0M830","2020-03-10 00:00:00","540.000","324.000","0.700","20.600","0.870","952.600","","0.000","-99.000","-99.000","-99.000","29.400","","16.800",""
"C0V750","2020-03-10 00:00:00","50.000","224.000","0.800","25.200","0.880","1006.800","","0.000","-99.000","-99.000","-99.000","28.400","","21.300",""
"C0K530","2020-03-10 00:00:00","12.000","197.000","2.100","24.100","0.860","1009.300","","0.000","-99.000","-99.000","-99.000","28.500","","19.700",""
"C0M780","2020-03-10 00:00:00","30.000","249.000","0.300","24.100","0.850","1008.200","","0.000","-99.000","-99.000","-99.000","30.000","","19.700",""
"C0V360","2020-03-10 00:00:00","94.000","235.000","0.900","21.500","0.900","1000.700","","0.000","-99.000","-99.000","-99.000","31.200","","18.000",""
"C0K510","2020-03-10 00:00:00","10.000","192.000","1.500","23.900","0.900","1009.100","","0.000","-99.000","-99.000","-99.000","29.600","","19.900",""
"C0D650","2020-03-10 00:00:00","97.000","271.000","4.500","22.700","0.900","997.400","","2.500","-99.000","-99.000","-99.000","23.200","","18.500",""
"C0V630","2020-03-10 00:00:00","19.000","256.000","0.700","25.100","0.830","1009.000","","0.000","-99.000","-99.000","-99.000","27.700","","21.000",""
"C0U910","2020-03-10 00:00:00","17.000","310.000","1.500","22.100","0.860","1005.500","","0.000","-99.000","-99.000","-99.000","27.200","","18.700",""
"C0U600","2020-03-10 00:00:00","10.000","250.000","0.500","22.000","0.990","1005.900","","0.000","-99.000","-99.000","-99.000","26.700","","18.600",""
"C0R590","2020-03-10 00:00:00","72.000","30.000","1.500","24.300","0.990","1002.900","","0.000","-99.000","-99.000","-99.000","28.400","","21.500",""
"C0R480","2020-03-10 00:00:00","57.000","0.000","0.000","24.500","0.830","1004.100","","0.000","-99.000","-99.000","-99.000","29.100","","21.600",""
"C0X300","2020-03-10 00:00:00","70.000","261.000","0.300","22.900","0.860","1003.200","","0.000","-99.000","-99.000","-99.000","32.100","","18.300",""
"C0U970","2020-03-10 00:00:00","7.000","226.000","1.600","22.700","0.910","1007.500","","0.000","-99.000","-99.000","-99.000","26.200","","18.700",""
"C0R340","2020-03-10 00:00:00","230.000","261.000","2.200","23.800","0.780","984.100","","0.000","7.700","240.000","","25.900","","19.000",""
"C0M750","2020-03-10 00:00:00","10.000","234.000","0.800","24.500","0.880","1009.900","","0.500","-99.000","-99.000","-99.000","28.400","","20.100",""
"C0I110","2020-03-10 00:00:00","161.000","243.000","1.300","24.400","0.780","993.600","","0.000","-99.000","-99.000","-99.000","33.200","","19.200",""
"C0V370","2020-03-10 00:00:00","74.000","0.000","0.000","22.500","0.920","1003.700","","0.000","-99.000","-99.000","-99.000","31.500","","19.500",""
"C0C690","2020-03-10 00:00:00","242.000","297.000","2.300","21.200","0.880","981.000","","4.000","8.900","310.000","","23.700","","18.200",""
"C0A540","2020-03-10 00:00:00","401.000","0.000","0.000","19.300","0.990","962.500","","0.000","-99.000","-99.000","-99.000","26.500","","16.800",""
"C0SA60","2020-03-10 00:00:00","6.000","292.000","4.800","29.700","0.400","1005.700","","0.000","-99.000","-99.000","-99.000","30.000","","21.200",""
"C0H950","2020-03-10 00:00:00","192.000","0.000","0.000","22.500","0.920","989.100","","0.000","-99.000","-99.000","-99.000","32.000","","17.500",""
"C0O960","2020-03-10 00:00:00","112.000","0.000","0.000","23.000","0.870","998.800","","0.000","-99.000","-99.000","-99.000","31.400","","19.800",""
"C0E880","2020-03-10 00:00:00","507.000","178.000","5.300","21.900","0.990","953.100","","0.000","-99.000","-99.000","-99.000","29.000","","18.900",""
"C0R680","2020-03-10 00:00:00","13.000","262.000","3.000","24.900","0.820","1009.300","","0.000","8.200","250.000","","28.400","","21.500",""
"C0X210","2020-03-10 00:00:00","38.000","219.000","1.600","24.200","0.860","1005.300","","0.000","-99.000","-99.000","-99.000","31.400","","19.100",""
"C0D430","2020-03-10 00:00:00","87.000","244.000","0.700","24.200","0.770","997.300","","0.500","-99.000","-99.000","-99.000","25.600","","18.300",""
"C0AD30","2020-03-10 00:00:00","20.000","276.000","3.600","23.900","0.850","1004.100","","1.500","8.800","254.000","","26.500","","21.000",""
"C0R240","2020-03-10 00:00:00","87.000","0.000","0.200","23.700","0.830","1000.800","","0.000","-99.000","-99.000","-99.000","29.600","","19.200",""
"C0AI30","2020-03-10 00:00:00","26.000","286.000","0.700","24.000","0.920","1006.200","","1.000","-99.000","-99.000","-99.000","25.300","","20.700",""
"C0U960","2020-03-10 00:00:00","1885.000","356.000","1.300","11.700","0.790","810.800","","0.500","-99.000","-99.000","-99.000","21.600","","5.700",""
"C0T9E0","2020-03-10 00:00:00","415.000","91.000","0.700","20.500","0.940","962.400","","0.500","-99.000","-99.000","-99.000","26.400","","18.000",""
"C0D550","2020-03-10 00:00:00","1956.000","111.000","0.400","12.300","0.920","807.800","","5.000","6.300","24.000","","17.600","","9.900",""
"C0C630","2020-03-10 00:00:00","209.000","245.000","3.100","22.300","0.840","984.500","","1.000","-99.000","-99.000","-99.000","24.100","","18.500",""
"C0R640","2020-03-10 00:00:00","21.000","305.000","3.500","25.600","0.850","1009.700","","0.000","-99.000","-99.000","-99.000","27.200","","22.600",""
"C0E810","2020-03-10 00:00:00","53.000","204.000","2.000","24.000","0.830","1004.000","","0.000","-99.000","-99.000","-99.000","29.700","","17.600",""
"C0G830","2020-03-10 00:00:00","27.000","183.000","4.100","23.900","1.000","1006.000","","0.000","-99.000","-99.000","-99.000","30.100","","19.900",""
"C0A550","2020-03-10 00:00:00","422.000","281.000","1.400","19.800","1.000","961.100","","0.000","-99.000","-99.000","-99.000","25.400","","17.000",""
"C0G750","2020-03-10 00:00:00","31.000","182.000","2.300","23.900","0.880","1007.800","","0.000","-99.000","-99.000","-99.000","30.400","","19.400",""
"C0Z270","2020-03-10 00:00:00","343.000","210.000","1.200","21.000","0.990","969.900","","0.000","-99.000","-99.000","-99.000","26.500","","18.200",""
"C0UA30","2020-03-10 00:00:00","1397.000","124.000","1.000","17.500","0.790","857.100","","0.500","-99.000","-99.000","-99.000","20.900","","13.500",""
"C0I080","2020-03-10 00:00:00","536.000","0.000","0.000","20.700","0.910","953.800","","0.000","-99.000","-99.000","-99.000","30.600","","15.900",""
"C0UA00","2020-03-10 00:00:00","392.000","244.000","0.600","19.300","0.940","964.900","","0.000","-99.000","-99.000","-99.000","28.900","","15.300",""
"C0AD40","2020-03-10 00:00:00","32.000","134.000","0.800","22.500","0.930","1004.800","","0.500","-99.000","-99.000","-99.000","26.300","","19.000",""
"C0G900","2020-03-10 00:00:00","20.000","219.000","4.500","25.000","0.860","1006.800","","0.000","-99.000","-99.000","-99.000","29.600","","20.000",""
"C0S660","2020-03-10 00:00:00","794.000","276.000","2.200","25.200","0.390","922.300","","0.000","-99.000","-99.000","-99.000","28.700","","12.500",""
"C0M640","2020-03-10 00:00:00","155.000","0.000","0.000","23.600","0.790","993.500","","0.000","-99.000","-99.000","-99.000","31.500","","19.300",""
"C0R660","2020-03-10 00:00:00","20.000","41.000","3.000","25.000","0.830","1009.600","","0.000","-99.000","-99.000","-99.000","27.100","","22.800",""
"C0UA10","2020-03-10 00:00:00","1711.000","13.000","1.300","16.700","0.680","828.800","","0.000","-99.000","-99.000","-99.000","22.100","","8.700",""
